"session_id","participant_id","trader_name","trader_type","risk_tolerance","trade_frequency","initial_capital","cash_balance","preferred_sectors","profile_json","portfolio_json","performance_json","last_trade_at","created_at"
"demo-paper-1000-ai-traders","417","Isha Jain","conservative","28.04","0.2","100000","48496","[""Healthcare"",""Banking"",""Telecom"",""Financial Services""]","{""display_name"":""Isha Jain"",""trader_style"":""conservative"",""risk_band"":""defensive"",""investment_horizon"":""long_term"",""capital_bucket"":""mid"",""preferred_sectors"":[""Healthcare"",""Banking"",""Telecom"",""Financial Services""]}","{""cash"":48496,""holdings"":[{""symbol"":""NVDA"",""quantity"":19,""average_cost"":572.48,""current_price"":585.21,""market_value"":11118.99,""unrealized_pnl"":241.87,""sector"":""Technology""},{""symbol"":""V"",""quantity"":11,""average_cost"":895.41,""current_price"":880.61,""market_value"":9686.71,""unrealized_pnl"":-162.8,""sector"":""Financials""},{""symbol"":""MARUTI.NS"",""quantity"":11,""average_cost"":1749.01,""current_price"":1813.06,""market_value"":19943.66,""unrealized_pnl"":704.55,""sector"":""Automotive""},{""symbol"":""WIPRO.NS"",""quantity"":7,""average_cost"":1572.16,""current_price"":1536.41,""market_value"":10754.87,""unrealized_pnl"":-250.25,""sector"":""IT""}],""holdings_value"":51504.23,""total_value"":100000.23,""allocation"":{""Financials"":9.69,""Automotive"":19.94,""Technology"":11.12,""IT"":10.75}}","{""day_change_pct"":1.95,""total_return_pct"":0,""sharpe_ratio"":2.17,""win_rate"":41.18,""max_drawdown_pct"":7.02,""volatility_pct"":1.15}","2026-04-07T18:10:27.2261031+05:30","2026-04-08T18:10:27.2261031+05:30"
"demo-paper-1000-ai-traders","418","Dev Bhat","conservative","34.53","0.2","100000","42500","[""Healthcare"",""Technology"",""Financial Services""]","{""display_name"":""Dev Bhat"",""trader_style"":""conservative"",""risk_band"":""defensive"",""investment_horizon"":""long_term"",""capital_bucket"":""mid"",""preferred_sectors"":[""Healthcare"",""Technology"",""Financial Services""]}","{""cash"":42500,""holdings"":[{""symbol"":""INFY.NS"",""quantity"":10,""average_cost"":1681.83,""current_price"":1822.2,""market_value"":18222,""unrealized_pnl"":1403.7,""sector"":""IT""},{""symbol"":""MSFT"",""quantity"":13,""average_cost"":909.03,""current_price"":869.44,""market_value"":11302.72,""unrealized_pnl"":-514.67,""sector"":""Technology""},{""symbol"":""NVDA"",""quantity"":12,""average_cost"":896.92,""current_price"":942.25,""market_value"":11307,""unrealized_pnl"":543.96,""sector"":""Technology""},{""symbol"":""BAJAJFINSV.NS"",""quantity"":9,""average_cost"":1536.8,""current_price"":1652.35,""market_value"":14871.15,""unrealized_pnl"":1039.95,""sector"":""Financial Services""},{""symbol"":""AMZN"",""quantity"":1,""average_cost"":1753.81,""current_price"":1797.46,""market_value"":1797.46,""unrealized_pnl"":43.65,""sector"":""Consumer""}],""holdings_value"":57500.33,""total_value"":100000.33,""allocation"":{""Financial Services"":14.87,""Consumer"":1.80,""Technology"":22.61,""IT"":18.22}}","{""day_change_pct"":-2.01,""total_return_pct"":0,""sharpe_ratio"":2.01,""win_rate"":49.95,""max_drawdown_pct"":9.82,""volatility_pct"":4.94}","2026-03-30T18:10:27.2261031+05:30","2026-04-08T18:10:27.2261031+05:30"
"demo-paper-1000-ai-traders","419","Sara Kapoor","conservative","40","0.2","100000","7542","[""IT"",""Financials"",""Telecom""]","{""display_name"":""Sara Kapoor"",""trader_style"":""conservative"",""risk_band"":""balanced"",""investment_horizon"":""long_term"",""capital_bucket"":""mid"",""preferred_sectors"":[""IT"",""Financials"",""Telecom""]}","{""cash"":7542,""holdings"":[{""symbol"":""V"",""quantity"":15,""average_cost"":1647.17,""current_price"":1703.43,""market_value"":25551.45,""unrealized_pnl"":843.9,""sector"":""Financials""},{""symbol"":""ICICIBANK.NS"",""quantity"":34,""average_cost"":559.08,""current_price"":552.1,""market_value"":18771.4,""unrealized_pnl"":-237.32,""sector"":""Banking""},{""symbol"":""SBIN.NS"",""quantity"":207,""average_cost"":146.41,""current_price"":149,""market_value"":30843,""unrealized_pnl"":536.13,""sector"":""Banking""},{""symbol"":""TCS.NS"",""quantity"":8,""average_cost"":2162.47,""current_price"":2073.69,""market_value"":16589.52,""unrealized_pnl"":-710.24,""sector"":""IT""},{""symbol"":""JNJ"",""quantity"":1,""average_cost"":697.64,""current_price"":702.79,""market_value"":702.79,""unrealized_pnl"":5.15,""sector"":""Healthcare""}],""holdings_value"":92458.16,""total_value"":100000.16,""allocation"":{""Banking"":49.61,""Financials"":25.55,""Healthcare"":0.70,""IT"":16.59}}","{""day_change_pct"":-1.88,""total_return_pct"":0,""sharpe_ratio"":2.35,""win_rate"":66.04,""max_drawdown_pct"":13.42,""volatility_pct"":1.06}","2026-04-01T18:10:27.2261031+05:30","2026-04-08T18:10:27.2261031+05:30"
"demo-paper-1000-ai-traders","420","Rahul Chopra","conservative","46.93","0.2","100000","33393","[""Consumer"",""IT"",""Healthcare"",""Energy""]","{""display_name"":""Rahul Chopra"",""trader_style"":""conservative"",""risk_band"":""balanced"",""investment_horizon"":""long_term"",""capital_bucket"":""mid"",""preferred_sectors"":[""Consumer"",""IT"",""Healthcare"",""Energy""]}","{""cash"":33393,""holdings"":[{""symbol"":""BAJAJFINSV.NS"",""quantity"":15,""average_cost"":1113.07,""current_price"":1097.96,""market_value"":16469.4,""unrealized_pnl"":-226.65,""sector"":""Financial Services""},{""symbol"":""ICICIBANK.NS"",""quantity"":6,""average_cost"":1756.92,""current_price"":1842.88,""market_value"":11057.28,""unrealized_pnl"":515.76,""sector"":""Banking""},{""symbol"":""JNJ"",""quantity"":122,""average_cost"":151.38,""current_price"":158.84,""market_value"":19378.48,""unrealized_pnl"":910.12,""sector"":""Healthcare""},{""symbol"":""WIPRO.NS"",""quantity"":11,""average_cost"":1670.39,""current_price"":1774.48,""market_value"":19519.28,""unrealized_pnl"":1144.99,""sector"":""IT""},{""symbol"":""MSFT"",""quantity"":1,""average_cost"":183.24,""current_price"":182.23,""market_value"":182.23,""unrealized_pnl"":-1.01,""sector"":""Technology""}],""holdings_value"":66606.67,""total_value"":99999.67,""allocation"":{""Banking"":11.06,""IT"":19.52,""Healthcare"":19.38,""Technology"":0.18,""Financial Services"":16.47}}","{""day_change_pct"":1.18,""total_return_pct"":0,""sharpe_ratio"":0.61,""win_rate"":52.63,""max_drawdown_pct"":9.38,""volatility_pct"":2.92}","2026-04-06T18:10:27.2261031+05:30","2026-04-08T18:10:27.2261031+05:30"
"demo-paper-1000-ai-traders","421","Anaya Saxena","conservative","30.69","0.2","100000","5000","[""Healthcare"",""Telecom"",""Financial Services""]","{""display_name"":""Anaya Saxena"",""trader_style"":""conservative"",""risk_band"":""defensive"",""investment_horizon"":""long_term"",""capital_bucket"":""mid"",""preferred_sectors"":[""Healthcare"",""Telecom"",""Financial Services""]}","{""cash"":5000,""holdings"":[{""symbol"":""AAPL"",""quantity"":7,""average_cost"":2078.08,""current_price"":2168.3,""market_value"":15178.1,""unrealized_pnl"":631.54,""sector"":""Technology""},{""symbol"":""HDFCBANK.NS"",""quantity"":97,""average_cost"":231.46,""current_price"":228.02,""market_value"":22117.94,""unrealized_pnl"":-333.68,""sector"":""Banking""},{""symbol"":""MARUTI.NS"",""quantity"":11,""average_cost"":1564.14,""current_price"":1514.31,""market_value"":16657.41,""unrealized_pnl"":-548.13,""sector"":""Automotive""},{""symbol"":""RELIANCE.NS"",""quantity"":21,""average_cost"":962.9,""current_price"":1016.64,""market_value"":21349.44,""unrealized_pnl"":1128.54,""sector"":""Energy""},{""symbol"":""INFY.NS"",""quantity"":41,""average_cost"":670.63,""current_price"":645.15,""market_value"":26451.15,""unrealized_pnl"":-1044.68,""sector"":""IT""},{""symbol"":""GOOGL"",""quantity"":1,""average_cost"":976.22,""current_price"":1005.48,""market_value"":1005.48,""unrealized_pnl"":29.26,""sector"":""Technology""}],""holdings_value"":102759.52,""total_value"":107759.52,""allocation"":{""Banking"":20.53,""IT"":24.55,""Energy"":19.81,""Technology"":15.02,""Automotive"":15.46}}","{""day_change_pct"":-1.65,""total_return_pct"":7.76,""sharpe_ratio"":1.13,""win_rate"":72.92,""max_drawdown_pct"":8.27,""volatility_pct"":4.52}","2026-04-04T18:10:27.2261031+05:30","2026-04-08T18:10:27.2261031+05:30"
"demo-paper-1000-ai-traders","422","Nitin Pillai","conservative","49.3","0.2","100000","47080","[""Telecom"",""IT"",""Banking"",""Energy""]","{""display_name"":""Nitin Pillai"",""trader_style"":""conservative"",""risk_band"":""balanced"",""investment_horizon"":""long_term"",""capital_bucket"":""mid"",""preferred_sectors"":[""Telecom"",""IT"",""Banking"",""Energy""]}","{""cash"":47080,""holdings"":[{""symbol"":""META"",""quantity"":10,""average_cost"":1777.34,""current_price"":1720.76,""market_value"":17207.6,""unrealized_pnl"":-565.8,""sector"":""Technology""},{""symbol"":""ICICIBANK.NS"",""quantity"":55,""average_cost"":235.81,""current_price"":244.3,""market_value"":13436.5,""unrealized_pnl"":466.95,""sector"":""Banking""},{""symbol"":""INFY.NS"",""quantity"":10,""average_cost"":2248.25,""current_price"":2227.61,""market_value"":22276.1,""unrealized_pnl"":-206.4,""sector"":""IT""}],""holdings_value"":52920.2,""total_value"":100000.2,""allocation"":{""Banking"":13.44,""Technology"":17.21,""IT"":22.28}}","{""day_change_pct"":-1.35,""total_return_pct"":0,""sharpe_ratio"":0.67,""win_rate"":60.74,""max_drawdown_pct"":15.04,""volatility_pct"":3.58}","2026-03-29T18:10:27.2261031+05:30","2026-04-08T18:10:27.2261031+05:30"
"demo-paper-1000-ai-traders","423","Kabir Iyer","conservative","49.03","0.2","100000","31214","[""Energy"",""Healthcare"",""Banking""]","{""display_name"":""Kabir Iyer"",""trader_style"":""conservative"",""risk_band"":""balanced"",""investment_horizon"":""long_term"",""capital_bucket"":""mid"",""preferred_sectors"":[""Energy"",""Healthcare"",""Banking""]}","{""cash"":31214,""holdings"":[{""symbol"":""NVDA"",""quantity"":9,""average_cost"":1367.58,""current_price"":1324.6,""market_value"":11921.4,""unrealized_pnl"":-386.82,""sector"":""Technology""},{""symbol"":""AMZN"",""quantity"":10,""average_cost"":1414.82,""current_price"":1511.56,""market_value"":15115.6,""unrealized_pnl"":967.4,""sector"":""Consumer""},{""symbol"":""AAPL"",""quantity"":9,""average_cost"":1076.04,""current_price"":1152.04,""market_value"":10368.36,""unrealized_pnl"":684,""sector"":""Technology""},{""symbol"":""RELIANCE.NS"",""quantity"":12,""average_cost"":795.06,""current_price"":847.02,""market_value"":10164.24,""unrealized_pnl"":623.52,""sector"":""Energy""},{""symbol"":""SBIN.NS"",""quantity"":243,""average_cost"":78.45,""current_price"":81.33,""market_value"":19763.19,""unrealized_pnl"":699.84,""sector"":""Banking""},{""symbol"":""META"",""quantity"":1,""average_cost"":1518.75,""current_price"":1453.4,""market_value"":1453.4,""unrealized_pnl"":-65.35,""sector"":""Technology""}],""holdings_value"":68786.19,""total_value"":100000.19,""allocation"":{""Banking"":19.76,""Energy"":10.16,""Consumer"":15.12,""Technology"":23.74}}","{""day_change_pct"":2.3,""total_return_pct"":0,""sharpe_ratio"":2.32,""win_rate"":47.62,""max_drawdown_pct"":7.88,""volatility_pct"":4.37}","2026-04-03T18:10:27.2261031+05:30","2026-04-08T18:10:27.2261031+05:30"
"demo-paper-1000-ai-traders","424","Vikram Pillai","conservative","48.11","0.2","100000","31490","[""Consumer"",""Technology"",""Banking""]","{""display_name"":""Vikram Pillai"",""trader_style"":""conservative"",""risk_band"":""balanced"",""investment_horizon"":""long_term"",""capital_bucket"":""mid"",""preferred_sectors"":[""Consumer"",""Technology"",""Banking""]}","{""cash"":31490,""holdings"":[{""symbol"":""INFY.NS"",""quantity"":55,""average_cost"":273.07,""current_price"":285.95,""market_value"":15727.25,""unrealized_pnl"":708.4,""sector"":""IT""},{""symbol"":""AAPL"",""quantity"":39,""average_cost"":443.65,""current_price"":436.44,""market_value"":17021.16,""unrealized_pnl"":-281.19,""sector"":""Technology""},{""symbol"":""ICICIBANK.NS"",""quantity"":6,""average_cost"":1346.48,""current_price"":1409.68,""market_value"":8458.08,""unrealized_pnl"":379.2,""sector"":""Banking""},{""symbol"":""JNJ"",""quantity"":26,""average_cost"":646.03,""current_price"":672.4,""market_value"":17482.4,""unrealized_pnl"":685.62,""sector"":""Healthcare""},{""symbol"":""BHARTIARTL.NS"",""quantity"":43,""average_cost"":211.12,""current_price"":205.11,""market_value"":8819.73,""unrealized_pnl"":-258.43,""sector"":""Telecom""},{""symbol"":""WIPRO.NS"",""quantity"":1,""average_cost"":1046.87,""current_price"":1001.66,""market_value"":1001.66,""unrealized_pnl"":-45.21,""sector"":""IT""}],""holdings_value"":68510.28,""total_value"":100000.28,""allocation"":{""Banking"":8.46,""IT"":16.73,""Telecom"":8.82,""Healthcare"":17.48,""Technology"":17.02}}","{""day_change_pct"":-0.55,""total_return_pct"":0,""sharpe_ratio"":1.54,""win_rate"":51,""max_drawdown_pct"":2.33,""volatility_pct"":4.94}","2026-03-31T18:10:27.2261031+05:30","2026-04-08T18:10:27.2261031+05:30"
"demo-paper-1000-ai-traders","425","Pooja Iyer","conservative","40.11","0.2","100000","5000","[""Healthcare"",""Financials"",""Banking"",""Consumer""]","{""display_name"":""Pooja Iyer"",""trader_style"":""conservative"",""risk_band"":""balanced"",""investment_horizon"":""long_term"",""capital_bucket"":""mid"",""preferred_sectors"":[""Healthcare"",""Financials"",""Banking"",""Consumer""]}","{""cash"":5000,""holdings"":[{""symbol"":""V"",""quantity"":23,""average_cost"":722.17,""current_price"":765.07,""market_value"":17596.61,""unrealized_pnl"":986.7,""sector"":""Financials""},{""symbol"":""JNJ"",""quantity"":15,""average_cost"":1161.78,""current_price"":1190.46,""market_value"":17856.9,""unrealized_pnl"":430.2,""sector"":""Healthcare""},{""symbol"":""RELIANCE.NS"",""quantity"":14,""average_cost"":1767.17,""current_price"":1757.76,""market_value"":24608.64,""unrealized_pnl"":-131.74,""sector"":""Energy""},{""symbol"":""INFY.NS"",""quantity"":17,""average_cost"":1497.03,""current_price"":1495.09,""market_value"":25416.53,""unrealized_pnl"":-32.98,""sector"":""IT""},{""symbol"":""WIPRO.NS"",""quantity"":16,""average_cost"":1450.66,""current_price"":1576.48,""market_value"":25223.68,""unrealized_pnl"":2013.12,""sector"":""IT""},{""symbol"":""JPM"",""quantity"":1,""average_cost"":679.99,""current_price"":672.9,""market_value"":672.9,""unrealized_pnl"":-7.09,""sector"":""Banking""}],""holdings_value"":111375.26,""total_value"":116375.26,""allocation"":{""Banking"":0.58,""IT"":43.51,""Healthcare"":15.34,""Energy"":21.15,""Financials"":15.12}}","{""day_change_pct"":1.78,""total_return_pct"":16.38,""sharpe_ratio"":1.31,""win_rate"":38.72,""max_drawdown_pct"":17.45,""volatility_pct"":2.14}","2026-04-01T18:10:27.2261031+05:30","2026-04-08T18:10:27.2261031+05:30"
"demo-paper-1000-ai-traders","426","Kavya Kapoor","conservative","41.74","0.2","100000","37388","[""Technology"",""Automotive""]","{""display_name"":""Kavya Kapoor"",""trader_style"":""conservative"",""risk_band"":""balanced"",""investment_horizon"":""long_term"",""capital_bucket"":""mid"",""preferred_sectors"":[""Technology"",""Automotive""]}","{""cash"":37388,""holdings"":[{""symbol"":""TSLA"",""quantity"":18,""average_cost"":683.12,""current_price"":680.02,""market_value"":12240.36,""unrealized_pnl"":-55.8,""sector"":""Automotive""},{""symbol"":""RELIANCE.NS"",""quantity"":11,""average_cost"":2216.24,""current_price"":2112.19,""market_value"":23234.09,""unrealized_pnl"":-1144.55,""sector"":""Energy""},{""symbol"":""SBIN.NS"",""quantity"":24,""average_cost"":560.25,""current_price"":606.19,""market_value"":14548.56,""unrealized_pnl"":1102.56,""sector"":""Banking""},{""symbol"":""JPM"",""quantity"":43,""average_cost"":308.97,""current_price"":292.76,""market_value"":12588.68,""unrealized_pnl"":-697.03,""sector"":""Banking""}],""holdings_value"":62611.69,""total_value"":99999.69,""allocation"":{""Banking"":27.14,""Energy"":23.23,""Automotive"":12.24}}","{""day_change_pct"":1.16,""total_return_pct"":0,""sharpe_ratio"":1.74,""win_rate"":65.99,""max_drawdown_pct"":14.58,""volatility_pct"":2.54}","2026-03-30T18:10:27.2261031+05:30","2026-04-08T18:10:27.2261031+05:30"
"demo-paper-1000-ai-traders","427","Pooja Arora","conservative","30.89","0.2","100000","21647","[""Automotive"",""Consumer""]","{""display_name"":""Pooja Arora"",""trader_style"":""conservative"",""risk_band"":""defensive"",""investment_horizon"":""long_term"",""capital_bucket"":""mid"",""preferred_sectors"":[""Automotive"",""Consumer""]}","{""cash"":21647,""holdings"":[{""symbol"":""JNJ"",""quantity"":37,""average_cost"":505.61,""current_price"":507.15,""market_value"":18764.55,""unrealized_pnl"":56.98,""sector"":""Healthcare""},{""symbol"":""JPM"",""quantity"":25,""average_cost"":701.52,""current_price"":722.79,""market_value"":18069.75,""unrealized_pnl"":531.75,""sector"":""Banking""},{""symbol"":""NVDA"",""quantity"":10,""average_cost"":1406.52,""current_price"":1390.54,""market_value"":13905.4,""unrealized_pnl"":-159.8,""sector"":""Technology""},{""symbol"":""GOOGL"",""quantity"":7,""average_cost"":1865.55,""current_price"":1764.79,""market_value"":12353.53,""unrealized_pnl"":-705.32,""sector"":""Technology""},{""symbol"":""INFY.NS"",""quantity"":67,""average_cost"":221.44,""current_price"":209.39,""market_value"":14029.13,""unrealized_pnl"":-807.35,""sector"":""IT""},{""symbol"":""TCS.NS"",""quantity"":1,""average_cost"":1244.88,""current_price"":1230.31,""market_value"":1230.31,""unrealized_pnl"":-14.57,""sector"":""IT""}],""holdings_value"":78352.67,""total_value"":99999.67,""allocation"":{""Banking"":18.07,""Technology"":26.26,""Healthcare"":18.76,""IT"":15.26}}","{""day_change_pct"":-1.99,""total_return_pct"":0,""sharpe_ratio"":0.61,""win_rate"":53.49,""max_drawdown_pct"":14.74,""volatility_pct"":1.49}","2026-04-05T18:10:27.2261031+05:30","2026-04-08T18:10:27.2261031+05:30"
"demo-paper-1000-ai-traders","428","Nisha Nair","conservative","29.14","0.2","100000","5000","[""Technology"",""Healthcare"",""Financials""]","{""display_name"":""Nisha Nair"",""trader_style"":""conservative"",""risk_band"":""defensive"",""investment_horizon"":""long_term"",""capital_bucket"":""mid"",""preferred_sectors"":[""Technology"",""Healthcare"",""Financials""]}","{""cash"":5000,""holdings"":[{""symbol"":""MARUTI.NS"",""quantity"":70,""average_cost"":377.15,""current_price"":385.78,""market_value"":27004.6,""unrealized_pnl"":604.1,""sector"":""Automotive""},{""symbol"":""JPM"",""quantity"":24,""average_cost"":961.09,""current_price"":920.22,""market_value"":22085.28,""unrealized_pnl"":-980.88,""sector"":""Banking""},{""symbol"":""BHARTIARTL.NS"",""quantity"":27,""average_cost"":953.3,""current_price"":960.16,""market_value"":25924.32,""unrealized_pnl"":185.22,""sector"":""Telecom""},{""symbol"":""BAJAJFINSV.NS"",""quantity"":105,""average_cost"":279.37,""current_price"":280.49,""market_value"":29451.45,""unrealized_pnl"":117.6,""sector"":""Financial Services""},{""symbol"":""ICICIBANK.NS"",""quantity"":1,""average_cost"":1699.38,""current_price"":1784.46,""market_value"":1784.46,""unrealized_pnl"":85.08,""sector"":""Banking""}],""holdings_value"":106250.11,""total_value"":111250.11,""allocation"":{""Banking"":21.46,""Financial Services"":26.47,""Automotive"":24.27,""Telecom"":23.30}}","{""day_change_pct"":-2.44,""total_return_pct"":11.25,""sharpe_ratio"":1.11,""win_rate"":71.86,""max_drawdown_pct"":7.93,""volatility_pct"":3.58}","2026-04-06T18:10:27.2261031+05:30","2026-04-08T18:10:27.2261031+05:30"
"demo-paper-1000-ai-traders","429","Karan Nair","conservative","36.54","0.2","100000","5000","[""Healthcare"",""Banking""]","{""display_name"":""Karan Nair"",""trader_style"":""conservative"",""risk_band"":""defensive"",""investment_horizon"":""long_term"",""capital_bucket"":""mid"",""preferred_sectors"":[""Healthcare"",""Banking""]}","{""cash"":5000,""holdings"":[{""symbol"":""JPM"",""quantity"":13,""average_cost"":1356.95,""current_price"":1346.24,""market_value"":17501.12,""unrealized_pnl"":-139.23,""sector"":""Banking""},{""symbol"":""BHARTIARTL.NS"",""quantity"":33,""average_cost"":754.25,""current_price"":760.16,""market_value"":25085.28,""unrealized_pnl"":195.03,""sector"":""Telecom""},{""symbol"":""ICICIBANK.NS"",""quantity"":72,""average_cost"":242.86,""current_price"":246.31,""market_value"":17734.32,""unrealized_pnl"":248.4,""sector"":""Banking""},{""symbol"":""TSLA"",""quantity"":53,""average_cost"":277.27,""current_price"":299.98,""market_value"":15898.94,""unrealized_pnl"":1203.63,""sector"":""Automotive""},{""symbol"":""RELIANCE.NS"",""quantity"":35,""average_cost"":518.73,""current_price"":551.52,""market_value"":19303.2,""unrealized_pnl"":1147.65,""sector"":""Energy""},{""symbol"":""SBIN.NS"",""quantity"":1,""average_cost"":1591.14,""current_price"":1621.14,""market_value"":1621.14,""unrealized_pnl"":30,""sector"":""Banking""}],""holdings_value"":97144,""total_value"":102144,""allocation"":{""Banking"":36.08,""Energy"":18.90,""Automotive"":15.57,""Telecom"":24.56}}","{""day_change_pct"":-2.07,""total_return_pct"":2.14,""sharpe_ratio"":2.15,""win_rate"":63.08,""max_drawdown_pct"":12.37,""volatility_pct"":2.16}","2026-04-06T18:10:27.2261031+05:30","2026-04-08T18:10:27.2261031+05:30"
"demo-paper-1000-ai-traders","430","Dev Saxena","conservative","41.57","0.2","100000","32531","[""Automotive"",""Telecom"",""Financials""]","{""display_name"":""Dev Saxena"",""trader_style"":""conservative"",""risk_band"":""balanced"",""investment_horizon"":""long_term"",""capital_bucket"":""mid"",""preferred_sectors"":[""Automotive"",""Telecom"",""Financials""]}","{""cash"":32531,""holdings"":[{""symbol"":""JPM"",""quantity"":43,""average_cost"":356.61,""current_price"":369.4,""market_value"":15884.2,""unrealized_pnl"":549.97,""sector"":""Banking""},{""symbol"":""NVDA"",""quantity"":7,""average_cost"":2391.89,""current_price"":2300.04,""market_value"":16100.28,""unrealized_pnl"":-642.95,""sector"":""Technology""},{""symbol"":""HDFCBANK.NS"",""quantity"":45,""average_cost"":642.33,""current_price"":616.4,""market_value"":27738,""unrealized_pnl"":-1166.85,""sector"":""Banking""},{""symbol"":""RELIANCE.NS"",""quantity"":7,""average_cost"":1160.71,""current_price"":1106.6,""market_value"":7746.2,""unrealized_pnl"":-378.77,""sector"":""Energy""}],""holdings_value"":67468.68,""total_value"":99999.68,""allocation"":{""Banking"":43.62,""Energy"":7.75,""Technology"":16.10}}","{""day_change_pct"":-0.73,""total_return_pct"":0,""sharpe_ratio"":1.98,""win_rate"":67.71,""max_drawdown_pct"":4.62,""volatility_pct"":3.71}","2026-04-05T18:10:27.2261031+05:30","2026-04-08T18:10:27.2261031+05:30"
"demo-paper-1000-ai-traders","431","Neha Verma","conservative","48.98","0.2","100000","32188","[""Automotive"",""Banking"",""Financial Services"",""Healthcare""]","{""display_name"":""Neha Verma"",""trader_style"":""conservative"",""risk_band"":""balanced"",""investment_horizon"":""long_term"",""capital_bucket"":""mid"",""preferred_sectors"":[""Automotive"",""Banking"",""Financial Services"",""Healthcare""]}","{""cash"":32188,""holdings"":[{""symbol"":""META"",""quantity"":9,""average_cost"":2153.16,""current_price"":2193.85,""market_value"":19744.65,""unrealized_pnl"":366.21,""sector"":""Technology""},{""symbol"":""V"",""quantity"":18,""average_cost"":904.09,""current_price"":857.27,""market_value"":15430.86,""unrealized_pnl"":-842.76,""sector"":""Financials""},{""symbol"":""JPM"",""quantity"":14,""average_cost"":900.73,""current_price"":859.73,""market_value"":12036.22,""unrealized_pnl"":-574,""sector"":""Banking""},{""symbol"":""JNJ"",""quantity"":17,""average_cost"":1043.39,""current_price"":1126.79,""market_value"":19155.43,""unrealized_pnl"":1417.8,""sector"":""Healthcare""},{""symbol"":""WIPRO.NS"",""quantity"":1,""average_cost"":1474.62,""current_price"":1444.35,""market_value"":1444.35,""unrealized_pnl"":-30.27,""sector"":""IT""}],""holdings_value"":67811.51,""total_value"":99999.51,""allocation"":{""Banking"":12.04,""IT"":1.44,""Healthcare"":19.16,""Technology"":19.74,""Financials"":15.43}}","{""day_change_pct"":0.37,""total_return_pct"":0,""sharpe_ratio"":1.92,""win_rate"":43.67,""max_drawdown_pct"":14.36,""volatility_pct"":2.02}","2026-04-04T18:10:27.2261031+05:30","2026-04-08T18:10:27.2261031+05:30"
"demo-paper-1000-ai-traders","432","Anaya Desai","conservative","32.97","0.2","100000","30176","[""Healthcare"",""Automotive"",""Consumer"",""Financials""]","{""display_name"":""Anaya Desai"",""trader_style"":""conservative"",""risk_band"":""defensive"",""investment_horizon"":""long_term"",""capital_bucket"":""mid"",""preferred_sectors"":[""Healthcare"",""Automotive"",""Consumer"",""Financials""]}","{""cash"":30176,""holdings"":[{""symbol"":""HDFCBANK.NS"",""quantity"":17,""average_cost"":946.14,""current_price"":957.08,""market_value"":16270.36,""unrealized_pnl"":185.98,""sector"":""Banking""},{""symbol"":""INFY.NS"",""quantity"":13,""average_cost"":1732.74,""current_price"":1720.01,""market_value"":22360.13,""unrealized_pnl"":-165.49,""sector"":""IT""},{""symbol"":""NVDA"",""quantity"":19,""average_cost"":766.82,""current_price"":792.04,""market_value"":15048.76,""unrealized_pnl"":479.18,""sector"":""Technology""},{""symbol"":""ICICIBANK.NS"",""quantity"":33,""average_cost"":461.77,""current_price"":447.47,""market_value"":14766.51,""unrealized_pnl"":-471.9,""sector"":""Banking""},{""symbol"":""V"",""quantity"":1,""average_cost"":1459.66,""current_price"":1378.52,""market_value"":1378.52,""unrealized_pnl"":-81.14,""sector"":""Financials""}],""holdings_value"":69824.28,""total_value"":100000.28,""allocation"":{""Banking"":31.04,""Financials"":1.38,""Technology"":15.05,""IT"":22.36}}","{""day_change_pct"":-0.82,""total_return_pct"":0,""sharpe_ratio"":1.83,""win_rate"":63.35,""max_drawdown_pct"":12.32,""volatility_pct"":4.26}","2026-04-08T18:10:27.2261031+05:30","2026-04-08T18:10:27.2261031+05:30"
"demo-paper-1000-ai-traders","433","Priya Reddy","conservative","20.56","0.2","100000","54346","[""Telecom"",""Energy"",""Consumer"",""Technology""]","{""display_name"":""Priya Reddy"",""trader_style"":""conservative"",""risk_band"":""defensive"",""investment_horizon"":""long_term"",""capital_bucket"":""mid"",""preferred_sectors"":[""Telecom"",""Energy"",""Consumer"",""Technology""]}","{""cash"":54346,""holdings"":[{""symbol"":""WIPRO.NS"",""quantity"":8,""average_cost"":1186.89,""current_price"":1272.71,""market_value"":10181.68,""unrealized_pnl"":686.56,""sector"":""IT""},{""symbol"":""GOOGL"",""quantity"":8,""average_cost"":1744.61,""current_price"":1820.27,""market_value"":14562.16,""unrealized_pnl"":605.28,""sector"":""Technology""},{""symbol"":""BAJAJFINSV.NS"",""quantity"":30,""average_cost"":364.56,""current_price"":369.43,""market_value"":11082.9,""unrealized_pnl"":146.1,""sector"":""Financial Services""},{""symbol"":""MSFT"",""quantity"":6,""average_cost"":1713.83,""current_price"":1637.88,""market_value"":9827.28,""unrealized_pnl"":-455.7,""sector"":""Technology""}],""holdings_value"":45654.02,""total_value"":100000.02,""allocation"":{""Financial Services"":11.08,""Technology"":24.39,""IT"":10.18}}","{""day_change_pct"":-1.36,""total_return_pct"":0,""sharpe_ratio"":2.03,""win_rate"":69.73,""max_drawdown_pct"":13.46,""volatility_pct"":2.51}","2026-04-06T18:10:27.2261031+05:30","2026-04-08T18:10:27.2261031+05:30"
